ordered_item_id(pk),order_id,product_id,quantity,unit_price
3914,1755,39,1,59.99
7233,1756,263,8,24.99
2482,1757,262,1,24.99
2564,1758,162,5,199.99
2273,1759,172,3,379.99
7151,1759,159,4,69.99
9538,1760,211,7,24.99
691,1761,192,7,24.99
5391,1762,185,1,24.99
10279,1763,180,5,199.99
10280,1764,89,6,7.49
10281,1765,12,1,15
10282,1766,199,3,24.99
3867,1767,81,3,19.99
6638,1768,16,1,21.99
4045,1769,238,4,24.99
1745,1770,248,1,24.99
4335,1771,274,2,24.99
1751,1772,265,3,24.99
2578,1772,60,3,31.99
3338,1772,105,8,9.99
3214,1773,6,6,18.99
7726,1774,74,7,7.49
8754,1774,71,4,7.49
1061,1775,79,6,7.49
10283,1776,169,2,379.99
10284,1777,171,2,69.99
502,1778,115,7,8.99
654,1778,3,7,76.99
10285,1779,52,6,21.99
5671,1780,140,4,33.99
10286,1781,144,6,12.99
10287,1782,76,5,11.99
10288,1783,275,2,24.99
3309,1784,49,2,15
948,1785,105,3,9.99
3131,1785,2,2,21.99
7993,1785,247,3,24.99
9973,1785,91,4,19.99
254,1786,83,7,7.49
9738,1787,85,8,42.99
10289,1788,99,3,19.99
10290,1789,81,5,19.99
1146,1790,164,2,199.99
934,1791,44,1,15
5938,1792,245,8,24.99
9173,1792,97,2,31.99
338,1793,244,7,24.99
9350,1793,5,8,21.99
10291,1794,252,1,16.99
10292,1795,125,6,9.99
57,1796,167,6,69.99
1503,1797,66,5,42.99
752,1798,173,7,69.99
10293,1799,156,6,199.99
10294,1800,201,8,24.99
10295,1801,53,1,59.99
4356,1802,89,1,7.49
10296,1803,187,3,12.99
505,1804,69,4,42.99
921,1804,64,3,31.99
6812,1805,99,5,19.99
8153,1805,232,8,17.99
10297,1806,129,3,15.99
7917,1807,127,8,9.99
10298,1808,201,6,24.99
1466,1809,17,5,5.49
4399,1810,56,8,76.99
9420,1811,244,1,24.99
10299,1812,17,2,5.49
217,1813,278,2,12.99
1006,1813,211,2,24.99
7864,1813,125,2,9.99
8793,1813,33,8,59.99
3497,1814,58,1,15
5535,1814,176,6,69.99
9356,1814,188,8,17.99
9934,1815,262,7,24.99
10300,1816,103,1,7.49
10301,1817,38,7,18.99
507,1818,158,5,379.99
3275,1818,241,7,44.99
4718,1818,28,5,15
6310,1818,161,3,199.99
8720,1818,88,7,7.49
9593,1819,165,2,379.99
10302,1820,87,8,7.49
10303,1821,62,4,19.99
10304,1822,141,3,33.99
1713,1823,81,6,19.99
5614,1823,59,8,59.99
9742,1823,273,2,24.99
10305,1824,211,5,24.99
6770,1825,25,3,21.99
127,1826,259,5,12.99
7213,1826,105,6,9.99
547,1827,76,6,11.99
5714,1828,106,8,27.99
249,1829,229,5,12.99
8362,1829,25,2,21.99
1573,1830,119,8,9.99
3612,1830,61,4,19.99
9164,1830,275,7,24.99
9944,1830,258,1,24.99
10306,1831,137,2,15.99
792,1832,241,4,44.99
3087,1832,270,5,24.99
2039,1833,131,3,15.99
10307,1834,223,2,24.99
4554,1835,236,3,12.99
10308,1836,184,7,24.99
215,1837,78,4,31.99
5670,1837,27,8,5.49
6689,1837,113,4,9.99
10309,1838,45,7,76.99
1387,1839,165,3,379.99
3122,1839,15,3,15
4838,1840,71,7,7.49
1084,1841,223,7,24.99
6808,1841,135,2,12.99
1464,1842,73,1,31.99
10310,1843,152,2,199.99
6079,1844,68,1,11.99
370,1845,122,1,27.99
10311,1846,198,8,24.99
10312,1847,81,6,19.99
10313,1848,201,2,24.99
10314,1849,46,6,21.99
565,1850,210,2,17.99
1361,1850,20,7,59.99
3614,1850,277,2,12.99
3133,1851,149,5,33.99
8499,1851,158,6,379.99
10315,1852,22,8,18.99
4855,1853,23,1,18.99
10316,1854,227,8,24.99
3819,1855,1,6,18.99
5271,1855,148,3,12.99
9225,1855,153,6,199.99
9484,1855,210,5,17.99
2206,1856,181,3,69.99
2867,1856,233,6,24.99
10317,1857,139,2,33.99
3677,1858,45,7,76.99
10318,1859,185,1,24.99
10319,1860,127,7,9.99
10320,1861,156,6,199.99
5451,1862,3,5,76.99
2067,1863,226,6,44.99
2342,1863,258,6,24.99
7606,1863,273,3,24.99
3057,1864,273,8,24.99
10321,1865,46,6,21.99
7211,1866,135,6,12.99
10322,1867,161,2,199.99
2528,1868,52,4,21.99
283,1869,241,3,44.99
3638,1869,19,1,21.99
9311,1869,53,6,59.99
9753,1870,161,4,199.99
10323,1871,65,3,31.99
10324,1872,127,4,9.99
7182,1873,191,1,12.99
9739,1873,124,6,84.99
9388,1874,184,1,24.99
3244,1875,45,3,76.99
3680,1876,237,3,16.99
9257,1876,227,5,24.99
8173,1877,192,2,24.99
2943,1878,178,6,69.99
7302,1878,198,6,24.99
8676,1878,24,2,59.99
2600,1879,97,3,31.99
5241,1879,249,7,24.99
5338,1879,151,1,69.99
8982,1880,65,2,31.99
10325,1881,278,2,12.99
1614,1882,122,4,27.99
5118,1882,114,2,9.99
9998,1882,36,7,18.99
10326,1883,42,6,15
3398,1884,224,7,24.99
10327,1885,64,7,31.99
2428,1886,267,5,16.99
1345,1887,129,4,15.99
7644,1887,213,5,12.99
6092,1888,106,5,27.99
5071,1889,49,1,15
7220,1889,221,7,17.99
8318,1889,138,7,33.99
15,1890,109,6,84.99
5300,1890,67,6,11.99
56,1891,142,3,12.99
10328,1892,232,3,17.99
915,1893,131,3,15.99
4571,1893,222,2,12.99
10329,1894,140,5,33.99
4948,1895,276,8,24.99
10330,1896,192,1,24.99
4905,1897,132,3,12.99
10331,1898,153,6,199.99
9623,1899,272,7,24.99
5918,1900,215,4,17.99
9600,1900,216,3,24.99
10332,1901,195,3,24.99
10333,1902,9,3,59.99
5592,1903,232,5,17.99
7183,1903,255,1,24.99
8967,1903,69,7,42.99
10334,1904,102,7,42.99
6426,1905,25,5,21.99
10335,1906,231,6,24.99
10336,1907,224,6,24.99
10337,1908,195,8,24.99
1219,1909,84,2,11.99
8861,1910,37,2,76.99
4770,1911,208,8,24.99
6416,1912,242,8,17.99
10338,1913,230,4,44.99
10339,1914,90,2,11.99
3793,1915,206,7,16.99
7899,1915,47,8,59.99
10340,1916,231,6,24.99
1293,1917,33,5,59.99
9667,1918,278,4,12.99
5053,1919,2,2,21.99
10341,1920,126,4,27.99
10342,1921,250,6,24.99
1556,1922,181,5,69.99
136,1923,48,5,15
6300,1923,172,1,379.99
8206,1923,128,3,12.99
9701,1923,39,1,59.99
2871,1924,242,6,17.99
8634,1925,257,6,44.99
10343,1926,40,6,5.49
10344,1927,270,3,24.99
10345,1928,231,4,24.99
4246,1929,142,1,12.99
959,1930,85,3,42.99
5838,1930,225,8,24.99
7038,1930,211,8,24.99
7655,1930,86,8,31.99
1298,1931,46,5,21.99
10346,1932,158,2,379.99
2560,1933,195,6,24.99
3889,1934,2,3,21.99
5037,1934,186,8,16.99
10347,1935,263,7,24.99
9256,1936,240,7,17.99
10348,1937,197,3,24.99
5453,1938,86,4,31.99
6042,1938,92,3,42.99
1779,1939,276,3,24.99
3975,1939,278,2,12.99
4394,1939,151,2,69.99
415,1940,83,3,7.49
4793,1940,265,4,24.99
5678,1940,25,8,21.99
4316,1941,52,8,21.99
1171,1942,8,3,21.99
7329,1942,194,1,16.99
9186,1943,187,4,12.99
10349,1944,45,6,76.99
7048,1945,112,8,84.99
7124,1945,14,4,5.49
5595,1946,118,6,8.99
7075,1946,58,5,15
10350,1947,15,2,15
10351,1948,84,7,11.99
9380,1949,254,2,16.99
10352,1950,264,7,24.99
3422,1951,174,3,199.99
6650,1951,5,2,21.99
8959,1952,250,5,24.99
10353,1953,239,8,24.99
10354,1954,27,7,5.49
8996,1955,176,6,69.99
1511,1956,219,7,24.99
3315,1957,240,2,17.99
6684,1957,132,7,12.99
3206,1958,146,5,12.99
6587,1959,40,2,5.49
9109,1960,173,6,69.99
10355,1961,270,8,24.99
3909,1962,120,7,9.99
6321,1962,205,1,24.99
3314,1963,152,7,199.99
8749,1963,71,2,7.49
10356,1964,78,4,31.99
10357,1965,34,8,76.99
4425,1966,249,1,24.99
10358,1967,190,6,44.99
10359,1968,264,7,24.99
10360,1969,201,5,24.99
10361,1970,139,6,33.99
10362,1971,22,6,18.99
10363,1972,83,4,7.49
5700,1973,79,4,7.49
345,1974,208,6,24.99
1591,1975,92,6,42.99
83,1976,29,7,76.99
2517,1976,75,5,42.99
6312,1977,31,7,18.99
6669,1977,265,7,24.99
10364,1978,79,3,7.49
7401,1979,21,7,18.99
7910,1979,257,3,44.99
10365,1980,122,8,27.99
10366,1981,5,6,21.99
4134,1982,111,7,8.99
2538,1983,80,1,11.99
8188,1984,256,6,24.99
8542,1985,182,5,379.99
9698,1985,139,3,33.99
10367,1986,89,2,7.49
10368,1987,272,7,24.99
2937,1988,184,7,24.99
3870,1988,272,2,24.99
8016,1988,18,1,18.99
7156,1989,260,7,44.99
9402,1990,233,5,24.99
2585,1991,183,6,69.99
10369,1992,108,6,9.99
759,1993,231,7,24.99
2198,1993,4,3,5.49
9887,1994,236,7,12.99
10370,1995,40,1,5.49
10371,1996,78,7,31.99
2813,1997,178,5,69.99
3737,1997,215,3,17.99
7194,1997,143,7,33.99
1837,1998,56,7,76.99
2319,1998,175,3,379.99
9171,1999,165,2,379.99
1478,2000,270,1,24.99
10372,2001,269,3,16.99
43,2002,246,2,44.99
6235,2002,187,3,12.99
3031,2003,58,5,15
4018,2004,244,7,24.99
5327,2004,244,3,24.99
10373,2005,89,2,7.49
10374,2006,258,1,24.99
1889,2007,140,8,33.99
3482,2007,222,7,12.99
10375,2008,148,7,12.99
4062,2009,172,5,379.99
5849,2009,94,4,42.99
8051,2009,2,4,21.99
10376,2010,115,6,8.99
10377,2011,203,4,44.99
3686,2012,277,7,12.99
5927,2012,141,2,33.99
7304,2012,47,8,59.99
10378,2013,67,2,11.99
1060,2014,225,7,24.99
4278,2014,169,3,379.99
2824,2015,96,2,19.99
10379,2016,21,3,18.99
10380,2017,160,8,199.99
831,2018,179,2,379.99
2662,2018,70,7,31.99
9303,2018,51,5,5.49
10381,2019,220,3,24.99
2229,2020,4,7,5.49
10382,2021,18,5,18.99
10383,2022,53,3,59.99
13709,2023,271,6,24.99
2107,2024,175,2,379.99
3839,2024,247,4,24.99
1925,2025,202,6,17.99
5013,2025,108,2,9.99
321,2026,103,5,7.49
2174,2026,265,7,24.99
10384,2027,193,7,17.99
10385,2028,194,4,16.99
10386,2029,232,1,17.99
6547,2030,92,4,42.99
7779,2030,36,5,18.99
10387,2031,74,2,7.49
9455,2032,151,2,69.99
6456,2033,198,7,24.99
6740,2033,3,6,76.99
7090,2033,124,8,84.99
7738,2033,139,3,33.99
10388,2034,101,5,11.99
1919,2035,58,1,15
8189,2036,103,2,7.49
9879,2037,192,3,24.99
10389,2038,124,5,84.99
10390,2039,101,4,11.99
10391,2040,124,8,84.99
10392,2041,8,2,21.99
10393,2042,278,6,12.99
5802,2043,182,4,379.99
8970,2043,56,6,76.99
660,2044,2,8,21.99
5454,2044,205,6,24.99
6482,2045,99,6,19.99
7065,2045,269,8,16.99
3664,2046,34,7,76.99
8143,2046,219,4,24.99
8602,2046,151,7,69.99
8753,2046,41,8,15
6625,2047,144,3,12.99
8464,2047,229,7,12.99
10394,2048,10,2,5.49
1954,2049,264,8,24.99
1322,2050,188,5,17.99
2462,2051,57,4,76.99
100,2052,42,3,15
10395,2053,23,8,18.99
10396,2054,196,8,44.99
10397,2055,231,8,24.99
3929,2056,134,3,33.99
3183,2057,27,7,5.49
5856,2058,128,7,12.99
8429,2058,77,2,42.99
4959,2059,79,2,7.49
4490,2060,123,7,27.99
9020,2060,277,6,12.99
10398,2061,169,8,379.99
3409,2062,103,2,7.49
8570,2062,192,5,24.99
6440,2063,146,1,12.99
1596,2064,66,1,42.99
6157,2064,7,1,59.99
9743,2065,29,5,76.99
10399,2066,101,6,11.99
3393,2067,20,4,59.99
5742,2067,278,1,12.99
401,2068,195,7,24.99
7188,2069,278,2,12.99
4823,2070,150,8,33.99
10400,2071,29,4,76.99
10401,2072,140,6,33.99
7927,2073,95,3,11.99
1487,2074,201,7,24.99
4147,2074,27,8,5.49
260,2075,109,8,84.99
1721,2075,7,3,59.99
5699,2075,261,2,24.99
2819,2076,209,4,24.99
5551,2077,92,8,42.99
10402,2078,197,2,24.99
10403,2079,13,5,59.99
10404,2080,274,1,24.99
8706,2081,69,8,42.99
7891,2082,42,1,15
10405,2083,19,8,21.99
10406,2084,86,1,31.99
5921,2085,112,2,84.99
7470,2085,187,8,12.99
10407,2086,230,6,44.99
10408,2087,85,8,42.99
10409,2088,216,1,24.99
10410,2089,238,7,24.99
9290,2090,39,2,59.99
6725,2091,253,5,24.99
10411,2092,266,4,24.99
10412,2093,72,3,11.99
1221,2094,78,4,31.99
2674,2094,154,7,379.99
4218,2094,28,6,15
10413,2095,154,1,379.99
5278,2096,137,4,15.99
8736,2096,109,8,84.99
3696,2097,93,5,7.49
5712,2097,70,6,31.99
7796,2098,252,4,16.99
9569,2098,145,6,15.99
9554,2099,136,2,15.99
796,2100,79,1,7.49
6922,2100,232,3,17.99
2634,2101,235,4,16.99
9570,2102,150,6,33.99
10414,2103,153,1,199.99
1720,2104,148,7,12.99
3234,2104,32,1,76.99
7933,2104,238,1,24.99
8942,2105,64,6,31.99
10415,2106,142,7,12.99
8455,2107,57,6,76.99
3767,2108,132,3,12.99
8742,2108,12,1,15
9977,2108,267,2,16.99
1210,2109,219,4,24.99
5538,2109,277,1,12.99
7244,2110,220,3,24.99
5461,2111,166,2,199.99
10416,2112,21,8,18.99
10417,2113,40,2,5.49
10418,2114,77,8,42.99
2397,2115,77,5,42.99
3270,2115,123,4,27.99
3727,2116,256,4,24.99
10419,2117,138,5,33.99
10420,2118,277,2,12.99
10421,2119,123,7,27.99
1344,2120,170,7,379.99
8381,2120,167,7,69.99
4106,2121,234,1,17.99
1400,2122,94,1,42.99
1888,2122,92,3,42.99
3084,2122,21,8,18.99
4747,2122,218,8,12.99
9156,2122,23,5,18.99
4525,2123,37,3,76.99
10422,2124,93,2,7.49
10423,2125,65,3,31.99
3594,2126,126,2,27.99
4075,2127,216,6,24.99
4207,2127,229,8,12.99
301,2128,111,7,8.99
4741,2128,78,6,31.99
3724,2129,15,6,15
10424,2130,166,5,199.99
4183,2131,111,4,8.99
10425,2132,137,3,15.99
10426,2133,27,6,5.49
2821,2134,133,6,12.99
4240,2134,184,2,24.99
3022,2135,44,5,15
10427,2136,193,6,17.99
10428,2137,243,4,24.99
2078,2138,10,6,5.49
3489,2138,35,6,21.99
9972,2138,18,2,18.99
5747,2139,273,8,24.99
5819,2139,95,2,11.99
1664,2140,183,5,69.99
9013,2140,194,1,16.99
10429,2141,169,3,379.99
8782,2142,206,7,16.99
10430,2143,148,8,12.99
7539,2144,48,7,15
10431,2145,130,4,15.99
8522,2146,197,4,24.99
9482,2146,242,4,17.99
10432,2147,186,6,16.99
9929,2148,194,4,16.99
10433,2149,91,2,19.99
6991,2150,93,6,7.49
2980,2151,17,8,5.49
10434,2152,164,7,199.99
10435,2153,244,8,24.99
10436,2154,143,4,33.99
10437,2155,267,5,16.99
10438,2156,87,3,7.49
8731,2157,108,3,9.99
10439,2158,16,1,21.99
10440,2159,139,5,33.99
10441,2160,161,6,199.99
2730,2161,150,5,33.99
4041,2162,231,3,24.99
5590,2162,25,8,21.99
9044,2162,241,4,44.99
2216,2163,276,5,24.99
334,2164,168,3,199.99
8810,2164,255,6,24.99
10442,2165,204,2,24.99
10443,2166,278,8,12.99
486,2167,220,2,24.99
6057,2167,165,6,379.99
9614,2168,161,8,199.99
8298,2169,18,3,18.99
9268,2169,148,2,12.99
10444,2170,207,6,24.99
10445,2171,210,3,17.99
10446,2172,146,1,12.99
10447,2173,66,7,42.99
10448,2174,32,6,76.99
10449,2175,20,8,59.99
10450,2176,214,6,24.99
10451,2177,74,2,7.49
5660,2178,251,8,44.99
7535,2178,244,8,24.99
3039,2179,17,4,5.49
1273,2180,143,4,33.99
7890,2180,85,7,42.99
6938,2181,202,4,17.99
1211,2182,205,6,24.99
84,2183,180,6,199.99
4209,2183,184,5,24.99
330,2184,262,1,24.99
4206,2184,114,7,9.99
9522,2184,40,3,5.49
10452,2185,59,2,59.99
2362,2186,34,5,76.99
7674,2186,141,5,33.99
9700,2186,7,5,59.99
7270,2187,215,8,17.99
388,2188,100,7,19.99
766,2188,172,2,379.99
9492,2188,124,8,84.99
10453,2189,7,8,59.99
9391,2190,172,1,379.99
10454,2191,50,1,15
10455,2192,4,1,5.49
3955,2193,198,8,24.99
10456,2194,249,4,24.99
9446,2195,255,4,24.99
1519,2196,193,2,17.99
10457,2197,54,6,5.49
10458,2198,209,8,24.99
4860,2199,148,6,12.99
9630,2200,256,4,24.99
2287,2201,241,4,44.99
39,2202,165,8,379.99
2694,2202,151,4,69.99
888,2203,73,6,31.99
2797,2203,95,1,11.99
7560,2203,235,3,16.99
3401,2204,168,8,199.99
10459,2205,133,8,12.99
6677,2206,120,3,9.99
10460,2207,230,7,44.99
10461,2208,238,1,24.99
10462,2209,134,6,33.99
9582,2210,208,7,24.99
10463,2211,43,1,21.99
2682,2212,71,2,7.49
10464,2213,173,3,69.99
10465,2214,68,3,11.99
10466,2215,9,7,59.99
1855,2216,248,5,24.99
8047,2217,15,6,15
10467,2218,77,8,42.99
5706,2219,178,7,69.99
9194,2219,249,4,24.99
10468,2220,30,4,76.99
10469,2221,182,4,379.99
3245,2222,72,7,11.99
1537,2223,28,8,15
10470,2224,250,5,24.99
10471,2225,142,1,12.99
10472,2226,45,4,76.99
3283,2227,38,6,18.99
5915,2228,105,6,9.99
10473,2229,108,5,9.99
10474,2230,274,6,24.99
5380,2231,164,4,199.99
10475,2232,40,5,5.49
6027,2233,201,7,24.99
10476,2234,25,5,21.99
6750,2235,23,7,18.99
7981,2236,137,4,15.99
4893,2237,121,2,27.99
10477,2238,275,4,24.99
10478,2239,66,2,42.99
6633,2240,133,5,12.99
10479,2241,189,8,24.99
5985,2242,236,4,12.99
2879,2243,61,4,19.99
7785,2244,116,6,8.99
4487,2245,177,6,379.99
9150,2245,193,5,17.99
8999,2246,270,7,24.99
10480,2247,109,7,84.99
230,2248,265,5,24.99
6093,2248,248,5,24.99
2856,2249,253,6,24.99
10481,2250,120,2,9.99
5724,2251,161,6,199.99
963,2252,167,1,69.99
1414,2253,41,3,15
7099,2253,53,4,59.99
8541,2253,143,6,33.99
3882,2254,3,6,76.99
4653,2255,17,1,5.49
10482,2256,190,8,44.99
3086,2257,182,3,379.99
8525,2257,71,7,7.49
9568,2257,253,7,24.99
10483,2258,51,6,5.49
10484,2259,62,1,19.99
5524,2260,232,8,17.99
5756,2260,88,2,7.49
5485,2261,180,2,199.99
6167,2261,91,6,19.99
9344,2261,19,5,21.99
10485,2262,260,1,44.99
7047,2263,101,2,11.99
8218,2263,45,4,76.99
10486,2264,149,1,33.99
208,2265,201,5,24.99
3906,2266,221,6,17.99
6191,2267,114,1,9.99
6483,2267,253,1,24.99
1017,2268,252,2,16.99
4070,2268,240,5,17.99
6578,2269,32,7,76.99
6610,2269,156,4,199.99
2212,2270,121,3,27.99
9346,2270,167,1,69.99
5007,2271,76,5,11.99
5635,2271,159,8,69.99
8767,2272,178,7,69.99
10487,2273,108,7,9.99
3475,2274,226,2,44.99
10488,2275,119,4,9.99
8203,2276,273,4,24.99
10489,2277,152,1,199.99
10490,2278,199,2,24.99
9152,2279,158,6,379.99
10491,2280,119,8,9.99
112,2281,18,2,18.99
2354,2281,242,7,17.99
931,2282,3,2,76.99
3052,2282,270,7,24.99
4658,2282,165,8,379.99
8288,2282,182,4,379.99
10492,2283,186,6,16.99
10493,2284,46,7,21.99
7768,2285,148,4,12.99
1357,2286,20,5,59.99
9649,2287,172,7,379.99
10494,2288,129,1,15.99
10495,2289,167,5,69.99
7396,2290,103,6,7.49
10496,2291,237,4,16.99
5949,2292,182,3,379.99
6784,2292,209,6,24.99
1543,2293,182,1,379.99
10497,2294,208,4,24.99
10498,2295,61,6,19.99
3089,2296,24,8,59.99
10499,2297,183,3,69.99
6233,2298,117,4,8.99
5389,2299,76,3,11.99
10500,2300,110,2,8.99
4084,2301,13,8,59.99
8186,2302,92,6,42.99
9687,2302,124,4,84.99
9858,2302,162,6,199.99
10501,2303,41,6,15
10502,2304,12,8,15
10503,2305,88,2,7.49
10504,2306,139,6,33.99
1792,2307,276,4,24.99
3020,2307,163,2,69.99
10505,2308,227,5,24.99
1972,2309,99,7,19.99
2568,2309,221,7,17.99
10506,2310,270,5,24.99
10507,2311,159,5,69.99
1667,2312,279,5,44.99
8021,2312,216,5,24.99
10508,2313,197,3,24.99
10509,2314,260,5,44.99
5,2315,221,7,17.99
2389,2316,14,6,5.49
8059,2316,197,8,24.99
10510,2317,214,8,24.99
7669,2318,186,5,16.99
9590,2319,163,8,69.99
2711,2320,154,7,379.99
5479,2320,201,7,24.99
6816,2320,276,6,24.99
2146,2321,169,4,379.99
4100,2321,131,8,15.99
1671,2322,74,6,7.49
979,2323,115,1,8.99
8687,2323,88,3,7.49
10511,2324,95,4,11.99
10512,2325,151,2,69.99
3411,2326,168,1,199.99
9990,2326,12,3,15
2904,2327,227,6,24.99
8171,2327,61,7,19.99
7123,2328,92,7,42.99
10513,2329,135,2,12.99
10514,2330,271,5,24.99
164,2331,15,5,15
2758,2332,45,4,76.99
10515,2333,113,1,9.99
6067,2334,268,4,24.99
3627,2335,203,4,44.99
7164,2335,138,4,33.99
8441,2335,244,7,24.99
10516,2336,204,8,24.99
10517,2337,48,4,15
701,2338,87,1,7.49
3117,2339,118,1,8.99
6247,2339,153,6,199.99
1809,2340,44,8,15
4600,2340,171,8,69.99
10518,2341,131,3,15.99
4038,2342,176,4,69.99
658,2343,9,6,59.99
1951,2343,20,2,59.99
5499,2343,127,1,9.99
7157,2344,93,2,7.49
3673,2345,237,2,16.99
10519,2346,135,8,12.99
9771,2347,10,5,5.49
10520,2348,68,8,11.99
3807,2349,216,6,24.99
9718,2350,18,2,18.99
6998,2351,268,1,24.99
10521,2352,182,8,379.99
10522,2353,277,4,12.99
10523,2354,19,3,21.99
2105,2355,15,6,15
10524,2356,162,5,199.99
932,2357,208,2,24.99
7991,2357,216,3,24.99
8437,2357,78,8,31.99
10525,2358,12,6,15
834,2359,232,6,17.99
5477,2359,54,1,5.49
10526,2360,147,8,15.99
10527,2361,159,1,69.99
10528,2362,237,1,16.99
7285,2363,160,2,199.99
9039,2364,68,7,11.99
8436,2365,147,6,15.99
10529,2366,114,2,9.99
10530,2367,154,3,379.99
5008,2368,223,6,24.99
494,2369,156,6,199.99
10531,2370,55,2,18.99
6721,2371,76,7,11.99
1000,2372,34,6,76.99
381,2373,176,1,69.99
7692,2373,115,3,8.99
9849,2374,174,2,199.99
10532,2375,234,6,17.99
10533,2376,222,5,12.99
9763,2377,18,8,18.99
10534,2378,125,5,9.99
10535,2379,269,5,16.99
6710,2380,132,5,12.99
10536,2381,163,6,69.99
2766,2382,110,2,8.99
8630,2382,28,7,15
662,2383,278,3,12.99
6476,2384,105,5,9.99
7879,2384,45,1,76.99
10537,2385,63,7,42.99
2908,2386,143,8,33.99
3934,2386,73,1,31.99
10538,2387,120,8,9.99
8257,2388,226,3,44.99
3668,2389,42,7,15
1373,2390,192,3,24.99
10539,2391,109,6,84.99
471,2392,148,2,12.99
1142,2392,189,2,24.99
8035,2392,268,4,24.99
347,2393,226,4,44.99
10540,2394,248,3,24.99
5136,2395,257,4,44.99
10541,2396,104,3,19.99
10542,2397,52,5,21.99
10543,2398,147,5,15.99
10544,2399,272,4,24.99
10545,2400,14,8,5.49
4373,2401,184,2,24.99
10546,2402,42,2,15
2632,2403,168,7,199.99
3096,2403,179,6,379.99
10547,2404,153,6,199.99
6121,2405,67,3,11.99
5406,2406,253,3,24.99
10548,2407,197,7,24.99
10549,2408,34,1,76.99
10550,2409,134,2,33.99
10551,2410,138,3,33.99
7045,2411,65,3,31.99
10552,2412,127,5,9.99
10553,2413,241,5,44.99
10554,2414,147,6,15.99
4291,2415,50,4,15
7757,2415,83,4,7.49
197,2416,142,5,12.99
10555,2417,203,8,44.99
10556,2418,150,2,33.99
25,2419,184,7,24.99
6245,2419,75,6,42.99
9131,2419,229,2,12.99
8382,2420,147,2,15.99
3380,2421,166,8,199.99
4631,2421,77,1,42.99
10557,2422,222,4,12.99
10558,2423,207,6,24.99
8154,2424,3,5,76.99
8332,2424,90,5,11.99
10559,2425,10,1,5.49
10560,2426,188,3,17.99
10561,2427,139,5,33.99
3692,2428,192,1,24.99
2341,2429,135,1,12.99
6350,2429,111,5,8.99
7476,2429,80,2,11.99
8697,2429,43,5,21.99
10562,2430,42,6,15
10563,2431,6,6,18.99
4745,2432,84,8,11.99
3511,2433,267,5,16.99
10564,2434,39,1,59.99
10565,2435,117,2,8.99
10566,2436,165,7,379.99
1185,2437,53,7,59.99
10567,2438,1,2,18.99
10568,2439,37,4,76.99
4976,2440,179,8,379.99
10569,2441,49,8,15
200,2442,155,4,379.99
5607,2443,186,7,16.99
5263,2444,166,2,199.99
10570,2445,234,3,17.99
6291,2446,23,7,18.99
9360,2446,197,8,24.99
6713,2447,107,6,84.99
8948,2447,259,3,12.99
10571,2448,126,1,27.99
10572,2449,233,7,24.99
10573,2450,275,3,24.99
5719,2451,264,8,24.99
10574,2452,128,4,12.99
146,2453,159,6,69.99
5332,2454,153,3,199.99
8835,2454,218,7,12.99
1369,2455,144,4,12.99
6515,2455,137,8,15.99
7961,2455,65,1,31.99
8885,2455,81,1,19.99
1465,2456,117,2,8.99
8367,2456,60,4,31.99
9033,2457,105,5,9.99
7232,2458,181,8,69.99
8983,2458,267,3,16.99
10575,2459,224,7,24.99
2149,2460,176,8,69.99
2988,2461,250,8,24.99
9683,2462,30,1,76.99
10576,2463,61,2,19.99
953,2464,7,2,59.99
4498,2464,161,1,199.99
8091,2464,50,1,15
10577,2465,76,8,11.99
10578,2466,251,4,44.99
3429,2467,182,3,379.99
7308,2467,253,3,24.99
1071,2468,6,7,18.99
1332,2468,194,7,16.99
3640,2468,60,1,31.99
5331,2468,269,1,16.99
6087,2468,112,7,84.99
6508,2468,163,7,69.99
7739,2468,87,3,7.49
10579,2469,17,4,5.49
7660,2470,251,2,44.99
9245,2470,103,4,7.49
6101,2471,262,3,24.99
10580,2472,63,7,42.99
10581,2473,11,6,18.99
1059,2474,221,2,17.99
3917,2475,92,1,42.99
4274,2476,258,4,24.99
520,2477,87,2,7.49
538,2477,240,6,17.99
5096,2478,33,1,59.99
8931,2478,118,2,8.99
9579,2478,158,4,379.99
2913,2479,37,6,76.99
6977,2479,119,5,9.99
10582,2480,198,1,24.99
10583,2481,65,7,31.99
10584,2482,177,1,379.99
158,2483,156,6,199.99
5760,2483,2,5,21.99
7743,2483,18,1,18.99
8966,2484,62,2,19.99
6289,2485,46,7,21.99
5487,2486,18,4,18.99
2724,2487,24,4,59.99
6379,2488,90,8,11.99
6163,2489,147,1,15.99
991,2490,256,7,24.99
3017,2490,196,5,44.99
476,2491,181,5,69.99
3227,2492,203,5,44.99
10585,2493,140,5,33.99
10586,2494,34,6,76.99
4016,2495,46,2,21.99
5309,2495,178,2,69.99
7801,2496,230,4,44.99
10587,2497,16,5,21.99
7867,2498,65,7,31.99
10588,2499,99,5,19.99
10589,2500,140,1,33.99
2217,2501,96,2,19.99
877,2502,227,3,24.99
10590,2503,231,7,24.99
10591,2504,210,2,17.99
5527,2505,253,4,24.99
6613,2505,68,3,11.99
10592,2506,92,6,42.99
10593,2507,252,7,16.99
8281,2508,179,6,379.99
977,2509,266,3,24.99
10594,2510,182,7,379.99
10595,2511,269,2,16.99
10596,2512,221,4,17.99
10597,2513,37,4,76.99
10598,2514,31,6,18.99
