order_id,customer_id,order_total,payment_type,order_status,order_date
1531,531,726.81,Credit Card,Pending,8/16/2024
1532,532,118.93,PayPal,Completed,12/19/2024
1533,533,37.45,Credit Card,Cancelled,9/17/2024
1534,534,65.94,Credit Card,Completed,7/29/2024
1535,535,424.95,Credit Card,Cancelled,12/17/2024
1536,536,449.77,PayPal,Cancelled,10/7/2024
1537,537,199.92,Debit Card,Pending,8/17/2024
1538,538,51.96,Debit Card,Completed,10/20/2024
1539,539,3039.92,Debit Card,Completed,11/14/2024
1540,540,44.94,PayPal,Pending,12/1/2024
1541,541,474.9,PayPal,Pending,12/5/2024
1542,542,15,PayPal,Pending,4/3/2024
1543,543,349.95,Credit Card,Completed,10/16/2024
1544,544,98.94,Credit Card,Completed,5/12/2024
1545,545,44.99,Credit Card,Pending,6/11/2024
1546,546,199.92,Credit Card,Completed,6/24/2024
1547,547,37.98,Credit Card,Completed,6/25/2024
1548,548,59.99,PayPal,Completed,12/3/2024
1549,549,143.92,Debit Card,Cancelled,7/26/2024
1550,550,89.98,Credit Card,Cancelled,1/2/2024
1551,551,318.85,Credit Card,Completed,12/18/2024
1552,552,18.99,Credit Card,Cancelled,4/9/2024
1553,553,65.97,Credit Card,Pending,12/24/2024
1554,554,174.93,Credit Card,Pending,2/13/2024
1555,555,67.96,Credit Card,Completed,4/13/2024
1556,556,7.49,Debit Card,Cancelled,10/15/2024
1557,557,16.99,Credit Card,Pending,12/9/2024
1558,558,479.92,Debit Card,Completed,6/26/2024
1559,559,148.4,Debit Card,Completed,7/4/2024
1560,560,279.96,Credit Card,Completed,7/4/2024
1561,561,191.94,Debit Card,Cancelled,2/21/2024
1562,562,24.99,PayPal,Completed,5/20/2024
1563,563,223.93,Credit Card,Pending,1/21/2024
1564,564,63.98,PayPal,Completed,2/9/2024
1565,565,21.99,Credit Card,Completed,2/19/2024
1566,566,396.46,Credit Card,Completed,10/24/2024
1567,567,2290.92,PayPal,Pending,8/7/2024
1568,568,1399.93,Debit Card,Pending,4/6/2024
1569,569,343.92,Credit Card,Cancelled,3/30/2024
1570,570,279.96,PayPal,Completed,12/1/2024
1571,571,271.92,Debit Card,Pending,7/16/2024
1572,572,39.98,Credit Card,Pending,1/16/2024
1573,573,67.98,Credit Card,Completed,6/21/2024
1574,574,12.99,PayPal,Cancelled,8/22/2024
1575,575,191.94,Credit Card,Pending,10/30/2024
1576,576,67.96,Credit Card,Pending,9/1/2024
1577,577,24.99,Debit Card,Pending,10/27/2024
1578,578,280.83,Debit Card,Pending,5/30/2024
1579,579,553.91,PayPal,Completed,10/29/2024
1580,580,149.92,PayPal,Pending,9/2/2024
1581,581,69.99,PayPal,Cancelled,12/9/2024
1582,582,255.92,Credit Card,Completed,12/11/2024
1583,583,484.35,Credit Card,Pending,8/12/2024
1584,584,101.94,Credit Card,Cancelled,4/27/2024
1585,585,90.96,Debit Card,Pending,5/10/2024
1586,586,359.94,Credit Card,Completed,5/20/2024
1587,587,124.95,Credit Card,Pending,2/6/2024
1588,588,60,Credit Card,Cancelled,7/4/2024
1589,589,113.94,Credit Card,Pending,3/30/2024
1590,590,174.93,Credit Card,Cancelled,2/14/2024
1591,591,95.97,PayPal,Completed,1/2/2024
1592,592,17.99,Credit Card,Completed,8/4/2024
1593,593,67.98,Credit Card,Cancelled,4/28/2024
1594,594,855.92,Credit Card,Cancelled,10/25/2024
1595,595,214.95,Credit Card,Completed,1/18/2024
1596,596,132.93,Debit Card,Cancelled,3/13/2024
1597,597,25.98,Credit Card,Completed,9/4/2024
1598,598,75.96,PayPal,Cancelled,4/9/2024
1599,599,27.45,Credit Card,Cancelled,5/7/2024
1600,600,149.94,Credit Card,Completed,8/9/2024
1601,601,2659.93,Debit Card,Completed,4/1/2024
1602,602,25.98,Credit Card,Pending,10/14/2024
1603,603,95.93,Debit Card,Completed,8/19/2024
1604,604,23.98,Credit Card,Completed,10/17/2024
1605,605,11.99,Credit Card,Completed,12/14/2024
1606,606,103.92,Credit Card,Completed,6/26/2024
1607,607,119.93,Credit Card,Completed,8/16/2024
1608,608,991.9,Debit Card,Completed,4/18/2024
1609,609,83.45,Debit Card,Completed,4/16/2024
1610,610,139.93,Debit Card,Completed,6/14/2024
1611,611,127.96,PayPal,Cancelled,5/22/2024
1612,612,67.96,Credit Card,Pending,2/4/2024
1613,613,90,PayPal,Pending,1/21/2024
1614,614,134.97,Debit Card,Completed,4/30/2024
1615,615,90,Credit Card,Pending,4/9/2024
1616,616,79.92,Debit Card,Completed,10/9/2024
1617,617,18.99,PayPal,Completed,8/29/2024
1618,618,75.96,Debit Card,Completed,4/22/2024
1619,619,322.89,Credit Card,Completed,9/19/2024
1620,620,132.93,Debit Card,Pending,5/28/2024
1621,621,99.96,Credit Card,Completed,9/6/2024
1622,622,149.94,Credit Card,Completed,3/29/2024
1623,623,125.93,PayPal,Cancelled,3/26/2024
1624,624,3039.92,PayPal,Pending,2/8/2024
1625,625,143.92,Credit Card,Cancelled,12/22/2024
1626,626,314.93,Debit Card,Cancelled,11/28/2024
1627,627,299.88,PayPal,Cancelled,7/23/2024
1628,628,27.99,Credit Card,Completed,10/4/2024
1629,629,37.45,Credit Card,Pending,1/11/2024
1630,630,24.99,Credit Card,Completed,9/3/2024
1631,631,112.95,Credit Card,Completed,12/16/2024
1632,632,37.98,Credit Card,Completed,3/4/2024
1633,633,10.98,Credit Card,Completed,1/4/2024
1634,634,24.99,Credit Card,Completed,9/1/2024
1635,635,38.43,Debit Card,Completed,5/2/2024
1636,636,176.91,Credit Card,Completed,4/19/2024
1637,637,509.94,Credit Card,Cancelled,9/18/2024
1638,638,419.94,Credit Card,Pending,10/14/2024
1639,639,38.97,Credit Card,Completed,8/30/2024
1640,640,24.99,Credit Card,Completed,10/27/2024
1641,641,90.93,Credit Card,Completed,8/23/2024
1642,642,419.94,PayPal,Pending,11/6/2024
1643,643,87.96,PayPal,Pending,3/7/2024
1644,644,1399.93,PayPal,Pending,5/15/2024
1645,645,99.96,PayPal,Completed,6/10/2024
1646,646,29.97,PayPal,Completed,11/25/2024
1647,647,99.95,Credit Card,Completed,4/25/2024
1648,648,328.93,Credit Card,Completed,2/10/2024
1649,649,92.96,Credit Card,Pending,2/1/2024
1650,650,79.95,Credit Card,Cancelled,2/11/2024
1651,651,149.94,Credit Card,Pending,6/6/2024
1652,652,209.97,Credit Card,Completed,3/18/2024
1653,653,38.97,PayPal,Cancelled,12/24/2024
1654,654,152.91,Debit Card,Completed,6/5/2024
1655,655,16.99,Debit Card,Cancelled,5/25/2024
1656,656,60,Credit Card,Pending,11/7/2024
1657,657,37.98,Credit Card,Completed,1/22/2024
1658,658,199.92,Debit Card,Cancelled,10/11/2024
1659,659,30.98,Debit Card,Completed,9/22/2024
1660,660,3039.92,PayPal,Pending,12/25/2024
1661,661,64.95,Credit Card,Pending,1/3/2024
1662,662,120,Credit Card,Completed,11/20/2024
1663,663,99.96,Credit Card,Completed,2/24/2024
1664,664,56.97,PayPal,Completed,6/27/2024
1665,665,44.94,Debit Card,Pending,3/29/2024
1666,666,1674.89,Credit Card,Pending,3/1/2024
1667,667,224.95,Credit Card,Cancelled,5/14/2024
1668,668,174.93,Credit Card,Cancelled,8/28/2024
1669,669,629.86,Credit Card,Completed,8/29/2024
1670,670,267.97,Credit Card,Completed,7/8/2024
1671,671,99.96,Credit Card,Completed,5/23/2024
1672,672,183.93,Credit Card,Pending,7/25/2024
1673,673,79.92,PayPal,Cancelled,7/25/2024
1674,674,38.97,Credit Card,Completed,8/22/2024
1675,675,134.94,Debit Card,Completed,6/25/2024
1676,676,134.97,Debit Card,Completed,10/28/2024
1677,677,11.99,Credit Card,Completed,7/22/2024
1678,678,504.91,PayPal,Cancelled,7/10/2024
1679,679,799.96,PayPal,Cancelled,1/19/2024
1680,680,122.93,Debit Card,Completed,4/27/2024
1681,681,269.94,Credit Card,Completed,11/17/2024
1682,682,149.94,Credit Card,Cancelled,5/17/2024
1683,683,3039.92,Credit Card,Completed,1/7/2024
1684,684,59.97,Debit Card,Completed,8/30/2024
1685,685,359.92,PayPal,Completed,11/1/2024
1686,686,74.97,Credit Card,Completed,11/15/2024
1687,687,365.91,Credit Card,Completed,8/15/2024
1688,688,135.96,PayPal,Cancelled,2/24/2024
1689,689,139.92,Debit Card,Pending,2/26/2024
1690,690,71.92,PayPal,Completed,12/18/2024
1691,691,64.95,Debit Card,Completed,7/6/2024
1692,692,48.97,Credit Card,Completed,6/11/2024
1693,693,149.94,Credit Card,Completed,11/21/2024
1694,694,1399.93,Credit Card,Completed,3/12/2024
1695,695,1399.93,Debit Card,Pending,3/30/2024
1696,696,103.92,Debit Card,Pending,7/17/2024
1697,697,479.92,PayPal,Completed,1/15/2024
1698,698,52.45,Credit Card,Completed,10/19/2024
1699,699,191.94,Credit Card,Cancelled,9/11/2024
1700,700,69.99,Credit Card,Pending,1/23/2024
1701,701,399.98,Credit Card,Completed,3/18/2024
1702,702,90,Credit Card,Pending,9/30/2024
1703,703,3706.84,Debit Card,Pending,9/8/2024
1704,704,459.9,Debit Card,Cancelled,7/16/2024
1705,705,175.92,Debit Card,Pending,8/2/2024
1706,706,203.92,Credit Card,Completed,7/27/2024
1707,707,79.92,Credit Card,Completed,5/5/2024
1708,708,224.88,Credit Card,Cancelled,5/4/2024
1709,709,844.4,Debit Card,Completed,5/26/2024
1710,710,314.93,PayPal,Cancelled,7/25/2024
1711,711,178.92,PayPal,Cancelled,10/30/2024
1712,712,439.88,Credit Card,Completed,2/10/2024
1713,713,99.96,PayPal,Completed,12/13/2024
1714,714,311.88,Credit Card,Completed,4/22/2024
1715,715,199.99,Credit Card,Completed,3/28/2024
1716,716,49.98,Debit Card,Completed,7/30/2024
1717,717,71.94,Debit Card,Completed,8/31/2024
1718,718,55.98,Credit Card,Completed,7/31/2024
1719,719,32.94,PayPal,Completed,9/30/2024
1720,720,538.93,Credit Card,Cancelled,10/13/2024
1721,721,315.86,Debit Card,Completed,6/23/2024
1722,722,191.94,Credit Card,Completed,5/22/2024
1723,723,25.98,PayPal,Completed,6/6/2024
1724,724,15,PayPal,Pending,10/19/2024
1725,725,95.94,PayPal,Pending,6/17/2024
1726,726,159.92,Credit Card,Completed,10/26/2024
1727,727,1139.97,PayPal,Completed,9/7/2024
1728,728,499.89,Credit Card,Cancelled,10/13/2024
1729,729,99.96,PayPal,Cancelled,12/5/2024
1730,730,17.99,PayPal,Cancelled,9/11/2024
1731,731,135.96,PayPal,Completed,8/13/2024
1732,732,265.83,Credit Card,Completed,4/26/2024
1733,733,35.97,Credit Card,Completed,2/25/2024
1734,734,56.97,Debit Card,Cancelled,12/12/2024
1735,735,124.9,Credit Card,Pending,4/24/2024
1736,736,84.97,Debit Card,Completed,9/23/2024
1737,737,787.28,PayPal,Cancelled,10/21/2024
1738,738,33.98,Credit Card,Cancelled,5/27/2024
1739,739,33.98,Credit Card,Completed,4/10/2024
1740,740,10.98,Credit Card,Pending,5/25/2024
1741,741,38.43,Credit Card,Cancelled,3/3/2024
1742,742,486.92,Debit Card,Completed,11/6/2024
1743,743,49.98,Debit Card,Completed,9/26/2024
1744,744,1275.89,Credit Card,Completed,5/7/2024
1745,745,103.92,Credit Card,Completed,12/7/2024
1746,746,134.93,Credit Card,Pending,11/19/2024
1747,747,559.92,PayPal,Pending,1/3/2024
1748,748,433.86,Credit Card,Completed,7/11/2024
1749,749,74.97,Credit Card,Completed,10/6/2024
1750,750,209.97,Credit Card,Pending,1/8/2024
1751,751,118.93,Credit Card,Pending,1/27/2024
1752,752,2630.77,Debit Card,Pending,12/1/2024
1753,753,47.97,Debit Card,Cancelled,4/15/2024
1754,754,49.98,Debit Card,Completed,9/26/2024
1755,755,59.99,Debit Card,Pending,12/20/2024
1756,756,199.92,Debit Card,Cancelled,4/13/2024
1757,757,24.99,PayPal,Pending,8/15/2024
1758,758,999.95,Credit Card,Completed,8/22/2024
1759,759,1419.93,Credit Card,Completed,5/21/2024
1760,760,174.93,Credit Card,Cancelled,11/30/2024
1761,761,174.93,Credit Card,Completed,4/23/2024
1762,762,24.99,PayPal,Cancelled,2/18/2024
1763,763,999.95,Debit Card,Completed,12/19/2024
1764,764,44.94,Credit Card,Pending,1/5/2024
1765,765,15,PayPal,Completed,7/9/2024
1766,766,74.97,Credit Card,Completed,8/19/2024
1767,767,59.97,Credit Card,Pending,9/6/2024
1768,768,21.99,Debit Card,Cancelled,10/2/2024
1769,769,99.96,Debit Card,Pending,6/12/2024
1770,770,24.99,PayPal,Cancelled,10/3/2024
1771,771,49.98,Debit Card,Completed,7/19/2024
1772,772,250.86,Debit Card,Completed,5/27/2024
1773,773,113.94,Credit Card,Pending,7/4/2024
1774,774,82.39,Credit Card,Completed,10/6/2024
1775,775,44.94,PayPal,Pending,10/11/2024
1776,776,759.98,Debit Card,Completed,10/11/2024
1777,777,139.98,Debit Card,Completed,9/25/2024
1778,778,601.86,PayPal,Cancelled,12/1/2024
1779,779,131.94,Credit Card,Completed,12/18/2024
1780,780,135.96,PayPal,Pending,7/30/2024
1781,781,77.94,Credit Card,Completed,4/25/2024
1782,782,59.95,PayPal,Pending,10/18/2024
1783,783,49.98,Credit Card,Completed,4/24/2024
1784,784,30,Debit Card,Pending,8/17/2024
1785,785,228.88,PayPal,Completed,11/26/2024
1786,786,52.43,Debit Card,Completed,12/14/2024
1787,787,343.92,Debit Card,Pending,10/26/2024
1788,788,59.97,Credit Card,Completed,8/14/2024
1789,789,99.95,PayPal,Completed,7/3/2024
1790,790,399.98,Credit Card,Completed,5/22/2024
1791,791,15,Credit Card,Completed,8/21/2024
1792,792,263.9,PayPal,Completed,2/5/2024
1793,793,350.85,Debit Card,Completed,9/15/2024
1794,794,16.99,Credit Card,Pending,8/9/2024
1795,795,59.94,Debit Card,Completed,7/16/2024
1796,796,419.94,PayPal,Completed,9/17/2024
1797,797,214.95,Debit Card,Pending,7/18/2024
1798,798,489.93,Debit Card,Completed,12/21/2024
1799,799,1199.94,Credit Card,Cancelled,6/2/2024
1800,800,199.92,Debit Card,Completed,9/27/2024
1801,801,59.99,Credit Card,Completed,5/12/2024
1802,802,7.49,Credit Card,Completed,8/7/2024
1803,803,38.97,PayPal,Completed,4/18/2024
1804,804,267.93,Credit Card,Completed,2/23/2024
1805,805,243.87,Credit Card,Completed,10/10/2024
1806,806,47.97,Credit Card,Pending,10/10/2024
1807,807,79.92,Debit Card,Cancelled,8/25/2024
1808,808,149.94,Credit Card,Cancelled,6/21/2024
1809,809,27.45,Credit Card,Completed,8/11/2024
1810,810,615.92,PayPal,Completed,5/26/2024
1811,811,24.99,Credit Card,Cancelled,1/15/2024
1812,812,10.98,PayPal,Completed,4/2/2024
1813,813,575.86,PayPal,Pending,9/16/2024
1814,814,578.86,Credit Card,Cancelled,7/5/2024
1815,815,174.93,PayPal,Pending,5/16/2024
1816,816,7.49,Debit Card,Completed,9/15/2024
1817,817,132.93,PayPal,Pending,7/13/2024
1818,818,2942.28,PayPal,Cancelled,5/28/2024
1819,819,759.98,Credit Card,Completed,10/10/2024
1820,820,59.92,Debit Card,Pending,5/17/2024
1821,821,79.96,Credit Card,Pending,10/2/2024
1822,822,101.97,Credit Card,Completed,1/1/2024
1823,823,649.84,Credit Card,Completed,3/8/2024
1824,824,124.95,Credit Card,Completed,3/13/2024
1825,825,65.97,PayPal,Cancelled,4/23/2024
1826,826,124.89,PayPal,Cancelled,8/23/2024
1827,827,71.94,Debit Card,Completed,10/21/2024
1828,828,223.92,Credit Card,Completed,11/28/2024
1829,829,108.93,Credit Card,Completed,11/17/2024
1830,830,359.8,PayPal,Cancelled,12/7/2024
1831,831,31.98,Debit Card,Completed,12/28/2024
1832,832,304.91,Credit Card,Completed,6/26/2024
1833,833,47.97,Credit Card,Completed,8/22/2024
1834,834,49.98,Credit Card,Pending,10/24/2024
1835,835,38.97,Credit Card,Completed,11/1/2024
1836,836,174.93,Debit Card,Completed,12/30/2024
1837,837,211.84,Credit Card,Completed,4/24/2024
1838,838,538.93,Credit Card,Completed,11/16/2024
1839,839,1184.97,Debit Card,Completed,2/18/2024
1840,840,52.43,Credit Card,Completed,4/25/2024
1841,841,200.91,Debit Card,Completed,2/13/2024
1842,842,31.99,PayPal,Cancelled,9/7/2024
1843,843,399.98,Credit Card,Cancelled,1/21/2024
1844,844,11.99,Credit Card,Completed,4/28/2024
1845,845,27.99,PayPal,Completed,5/12/2024
1846,846,199.92,Credit Card,Cancelled,8/11/2024
1847,847,119.94,PayPal,Completed,5/25/2024
1848,848,49.98,Debit Card,Completed,5/6/2024
1849,849,131.94,Credit Card,Completed,12/11/2024
1850,850,481.89,Credit Card,Cancelled,2/10/2024
1851,851,2449.89,Credit Card,Completed,9/6/2024
1852,852,151.92,PayPal,Completed,4/23/2024
1853,853,18.99,PayPal,Completed,7/6/2024
1854,854,199.92,Debit Card,Pending,1/9/2024
1855,855,1442.8,PayPal,Completed,9/7/2024
1856,856,359.91,Credit Card,Cancelled,4/9/2024
1857,857,67.98,Debit Card,Completed,12/3/2024
1858,858,538.93,Credit Card,Completed,2/28/2024
1859,859,24.99,Debit Card,Cancelled,8/2/2024
1860,860,69.93,Debit Card,Pending,8/13/2024
1861,861,1199.94,Debit Card,Pending,9/30/2024
1862,862,384.95,PayPal,Completed,10/2/2024
1863,863,494.85,Debit Card,Completed,8/22/2024
1864,864,199.92,Credit Card,Cancelled,10/18/2024
1865,865,131.94,Debit Card,Completed,9/14/2024
1866,866,77.94,PayPal,Completed,9/9/2024
1867,867,399.98,Credit Card,Completed,1/22/2024
1868,868,87.96,Debit Card,Cancelled,7/25/2024
1869,869,516.9,Credit Card,Completed,12/9/2024
1870,870,799.96,PayPal,Completed,6/11/2024
1871,871,95.97,Credit Card,Cancelled,12/14/2024
1872,872,39.96,PayPal,Cancelled,7/17/2024
1873,873,522.93,Credit Card,Completed,12/31/2024
1874,874,24.99,PayPal,Completed,5/17/2024
1875,875,230.97,Credit Card,Completed,7/3/2024
1876,876,175.92,Credit Card,Completed,3/5/2024
1877,877,49.98,Debit Card,Cancelled,6/20/2024
1878,878,689.86,PayPal,Completed,10/10/2024
1879,879,340.89,Credit Card,Cancelled,12/20/2024
1880,880,63.98,PayPal,Pending,12/30/2024
1881,881,25.98,Debit Card,Completed,7/9/2024
1882,882,264.87,PayPal,Completed,10/29/2024
1883,883,90,Credit Card,Completed,10/16/2024
1884,884,174.93,Credit Card,Cancelled,3/4/2024
1885,885,223.93,Debit Card,Completed,7/11/2024
1886,886,84.95,PayPal,Completed,6/5/2024
1887,887,128.91,Debit Card,Pending,9/11/2024
1888,888,139.95,Credit Card,Completed,4/15/2024
1889,889,378.86,Credit Card,Completed,5/2/2024
1890,890,581.88,Credit Card,Cancelled,9/9/2024
1891,891,38.97,Credit Card,Cancelled,5/8/2024
1892,892,53.97,Credit Card,Cancelled,1/18/2024
1893,893,73.95,PayPal,Completed,7/13/2024
1894,894,169.95,PayPal,Cancelled,3/24/2024
1895,895,199.92,PayPal,Completed,5/6/2024
1896,896,24.99,Debit Card,Pending,12/23/2024
1897,897,38.97,Credit Card,Completed,8/7/2024
1898,898,1199.94,Debit Card,Pending,4/12/2024
1899,899,174.93,Debit Card,Completed,7/30/2024
1900,900,146.93,PayPal,Completed,3/14/2024
1901,901,74.97,Credit Card,Pending,12/11/2024
1902,902,179.97,PayPal,Completed,12/9/2024
1903,903,415.87,PayPal,Completed,2/3/2024
1904,904,300.93,Credit Card,Completed,3/23/2024
1905,905,109.95,PayPal,Completed,1/26/2024
1906,906,149.94,Credit Card,Cancelled,11/25/2024
1907,907,149.94,PayPal,Completed,3/25/2024
1908,908,199.92,PayPal,Pending,11/13/2024
1909,909,23.98,PayPal,Cancelled,4/10/2024
1910,910,153.98,PayPal,Cancelled,3/14/2024
1911,911,199.92,Debit Card,Cancelled,8/2/2024
1912,912,143.92,Credit Card,Pending,7/17/2024
1913,913,179.96,Credit Card,Cancelled,10/24/2024
1914,914,23.98,Credit Card,Pending,11/30/2024
1915,915,598.85,Credit Card,Pending,11/21/2024
1916,916,149.94,Debit Card,Cancelled,5/15/2024
1917,917,299.95,PayPal,Completed,12/7/2024
1918,918,51.96,Debit Card,Completed,6/29/2024
1919,919,43.98,PayPal,Pending,3/4/2024
1920,920,111.96,PayPal,Completed,10/28/2024
1921,921,149.94,PayPal,Completed,4/11/2024
1922,922,349.95,Debit Card,Cancelled,1/2/2024
1923,923,553.95,Debit Card,Cancelled,5/9/2024
1924,924,107.94,Debit Card,Completed,4/15/2024
1925,925,269.94,Credit Card,Cancelled,12/26/2024
1926,926,32.94,Credit Card,Completed,3/13/2024
1927,927,74.97,PayPal,Cancelled,12/31/2024
1928,928,99.96,Debit Card,Cancelled,9/17/2024
1929,929,12.99,Credit Card,Cancelled,4/5/2024
1930,930,784.73,Debit Card,Completed,12/3/2024
1931,931,109.95,Debit Card,Completed,3/14/2024
1932,932,759.98,Credit Card,Pending,11/10/2024
1933,933,149.94,Credit Card,Cancelled,2/13/2024
1934,934,201.89,PayPal,Completed,1/27/2024
1935,935,174.93,Credit Card,Cancelled,6/26/2024
1936,936,125.93,Credit Card,Cancelled,7/18/2024
1937,937,74.97,Credit Card,Completed,8/11/2024
1938,938,256.93,Credit Card,Cancelled,11/3/2024
1939,939,240.93,Credit Card,Completed,3/29/2024
1940,940,298.35,Credit Card,Cancelled,7/4/2024
1941,941,175.92,PayPal,Pending,11/1/2024
1942,942,82.96,Debit Card,Cancelled,8/30/2024
1943,943,51.96,PayPal,Cancelled,3/13/2024
1944,944,461.94,Credit Card,Completed,11/19/2024
1945,945,701.88,Credit Card,Completed,11/3/2024
1946,946,128.94,Credit Card,Pending,10/2/2024
1947,947,30,PayPal,Cancelled,10/12/2024
1948,948,83.93,Credit Card,Cancelled,10/1/2024
1949,949,33.98,Credit Card,Pending,4/1/2024
1950,950,174.93,PayPal,Cancelled,2/14/2024
1951,951,643.95,PayPal,Pending,7/19/2024
1952,952,124.95,Debit Card,Completed,10/21/2024
1953,953,199.92,Credit Card,Pending,5/17/2024
1954,954,38.43,Debit Card,Completed,2/19/2024
1955,955,419.94,Debit Card,Pending,7/19/2024
1956,956,174.93,Debit Card,Completed,6/29/2024
1957,957,126.91,Credit Card,Completed,8/8/2024
1958,958,64.95,Debit Card,Completed,8/1/2024
1959,959,10.98,Debit Card,Completed,11/22/2024
1960,960,419.94,PayPal,Completed,3/4/2024
1961,961,199.92,PayPal,Cancelled,1/2/2024
1962,962,94.92,Credit Card,Completed,8/27/2024
1963,963,1414.91,Credit Card,Pending,11/17/2024
1964,964,127.96,Credit Card,Pending,10/5/2024
1965,965,615.92,PayPal,Completed,10/12/2024
1966,966,24.99,PayPal,Completed,3/14/2024
1967,967,269.94,Credit Card,Completed,12/11/2024
1968,968,174.93,Credit Card,Completed,11/7/2024
1969,969,124.95,Credit Card,Completed,12/19/2024
1970,970,203.94,Debit Card,Cancelled,1/30/2024
1971,971,113.94,Debit Card,Cancelled,3/11/2024
1972,972,29.96,Credit Card,Cancelled,12/14/2024
1973,973,29.96,PayPal,Pending,6/19/2024
1974,974,149.94,Credit Card,Completed,2/3/2024
1975,975,257.94,PayPal,Completed,2/24/2024
1976,976,753.88,Credit Card,Completed,9/15/2024
1977,977,307.86,Credit Card,Completed,9/10/2024
1978,978,22.47,Credit Card,Pending,2/25/2024
1979,979,267.9,Credit Card,Completed,10/17/2024
1980,980,223.92,PayPal,Completed,9/20/2024
1981,981,131.94,Credit Card,Completed,11/6/2024
1982,982,62.93,PayPal,Pending,12/30/2024
1983,983,11.99,Credit Card,Cancelled,5/28/2024
1984,984,149.94,Credit Card,Cancelled,2/10/2024
1985,985,2001.92,Credit Card,Completed,12/9/2024
1986,986,14.98,Debit Card,Pending,12/23/2024
1987,987,174.93,Debit Card,Completed,1/16/2024
1988,988,243.9,Credit Card,Cancelled,10/24/2024
1989,989,314.93,Credit Card,Pending,3/11/2024
1990,990,124.95,Debit Card,Pending,4/17/2024
